Target,Text
0,I'm off too bed. I gotta wake up hella early tomorrow morning. 
0,still procrastinating... i hate organizing my clothes  there's just so much....
0,"Just been playing with the new Mobbler v0.4.0 and it adds some great new features, but won't play music on my E71, like v0.3.5 did "
0,@latroneb oh but there's one bestie missing 
0,"@esuriospiritus time to come back to flawda for double dates! no, seriously, i'm sorry to hear that. "
0,I'm up way to late to be working for a client 12:10 AM  #fb
0,blegghhhh i have to go to work 
0,Back at work  @ John Muir Dr http://loopt.us/KoqAbg
0,@DAChesterFrench I emailed you yesterday and u never responded 
0,It's going to be a long year for A's fans. 
0,Just got done watching the new House episode.Definitely one of the saddest episodes ever. 
0,Man... taxes suck.  I'm horrified that i did something wrong on them.  TurboTax decided to keep around a lot of the stuff I turned off.  
0,Sleep time.  Tomorrow is gonna suck 
0,WTF Not Kutner!  Oh I'm so pissed @ House.  I mean really WTF   
0,@AmberPacific i know i dont know why i said that 
0,CASH RULES EVERYTHING AROUND ME 
0,Just picked up some oats from the market to eat for breakfast with my boy @adamgoldston now time to do work at USC... late night 
0,i feel sick  too much icecream
0,@faithgg45  this computer doesn't have shockwave...blah  no account yet
0,@RubyRose1 awww wish i could go! but its in sydney 
0,@luxuryprgal hahaha suriously! I feel like everyone knows this show is a joke except lc! 
0,"I just can't spell today, i totally suck "
0,are you vaccinated against chicken-pox?should I vaccinate my 3 yr old?I am SO confused about this damn thing 
0,@ school  at least last day!!!!!!
0,Yawwwn! Gotta get up early tomorrow  who's ready for the weekend???
0,i miss being at home for calving season...sad that black one died this morning  wish i had some bottle calves!
0,@stephenkruiser i so sorry for your loss. my brother dog sam is sick w/cushings disease. 
0,Back to work. I get to spend the next 8 hours alone in the dispatch room 
0,"there's a new kind of starburst: favereds. sounds fab, bc cherry and strawberry are MY fav red's but they added watermellon and its yucky "
0,"Well, so much for being productive on my 2 days off from Angels "
0,@andreabakes Oh gee - insomnia sucks   Have you tried melatonin?
0,@vivekg86 Good to hear that we have support in NetBeans. But then its NetBeans you know 
0,@heidimontag I wish we would get it the same time at the rest of world. unfornately I am in Cairo and have to wait for mtva to play it 
0,heartbroken over little sandra. prayers are with the family. 
0,"@hadtobeyou I'm at 900 words, it's all can do  I'll finish tomorrow maybe"
0,@shortiethug how come ur background covers the screen but mine is in the corner? 
0,"Wrote exactly three lines of dialogue tonight, then gave up. "
0,@ashman01 My only complaint about Facebook is they've changed it so much it's confusing 
0,Sliced my finger 
0,going thru town and traffic on bypass is stink 
0,Ugh can't sleep.  Wish i had a good cuddle to  Make me ass out 
0,I hate when software update downloads updates without telling me. I never know what's downloading when it is 
0,went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-
0,The internet is hating me. Night i s'pose. 
0,@contactabe I'm so jealous.  I missed all of opening day this year 
0,It's so cruel having to wait for reviews to come in.  So far it looks like Star Trek will be the best film of the year!
0,"Debating if I should just shower now, so I can sleep a little later tomorrow "
0,My stress always culminates with physical pain.  
0,need to sleep. but cant 
0,my little pinky finger hurts so much.. 
0,@sarahsaturday I'm sorry your gift card ran out.... That suck. 
0,home for spring break. no one is home tho 
0,I accessed oneindia.mobi from a Google phone (Android). It doesn't support Indic languages 
0,Why does school take over your life so much you don't get sleep anymore  .. I am still doing school work and have more to do as well
0,@MTsiaklides aw I wish I could! I can't really speak to my yia yia because she doesn't speak english 
0,@winggato no free comp lol 
0,getting ready to clean the house from top to bottom 
0,crying  my friend is moving away tomorrow 
0,@swiftkaratechop STOP NOMNOMS!!!! ..you didn't share!  Night peoples!!
0,"thinks she is getting a cold that she caught from Daddy.  Oh no, my trip would be ruined. "
0,@moony394 yeah  is it bcoz kal penn is a visiting lecturer somewhere n cant be on the show anymore? im gonna miss him 
0,So the procrastination starts early in the quarter. I don't want to reaaaaad and write a paper 
0,What? Apparently it's 52 degress at 11pm in Washington State. I miss winter already 
0,being bored at homee 
0,massage was great. i just spilled coke all over my desk  lame. watching the simpsons as i've finished all my hills dvds.
0,@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite 
0,has a mild left inner ear infection.. and its got this irritating &quot;blocked&quot; feeling since sunday.. 
0,@JaneBodehouse Hey there! Nope. My cuteness @HoytFortenberry is away for awhile 
0,It's only tuesday 
0,Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha
0,Someones alarm clock or a phone woke me up at 3am...Still got my headache from yesterday night 
0,@kalichosich awww poor puppy is she ok? 
0,i might break down and eat some buffalo wings tomorrow 
0,"Sittin here w/Kayla, I really really reallly dis-like having a brother.  He doesn't know when to stop. I'm waiting for the day when one of"
0,Fed bokkie too many birthday treats-sicko 
0,"'s Kinda Bummed. An Agency Just Told Me That I Didn't Have The 'LOOK' That They Were Going For. Ladies, Please Help Me Create The 'LOOK' "
0,Work laptop is officially dead .. Not happy at all.. 
0,"My goodness, it's freezing down here !!!!! "
0,@heidimontag why do you put up with him!!!!!  You should listen to your mom 
0,is stucked in Paris and can't even travel into France (for work) 
0,"@JoannaFBeckett, i don't think there's one close by. Last time I checked, the closest one was 70 miles away! "
0,aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company.
0,I am worried that I won't get my $900 even though I paid a buttload of tax last year ! 
0,"Okay, so.. STILL NO SCHOOL!!!! "
0,IS PHONELESS  ...NOW OFF TOO SLEEP
0,"Reeked of alcohol at the dentist this morning + was drunk when i put on my tshirt, realised it had a huge stain. Dentist looked disgusted "
0,it is really cold 
0,cant sleep  she wants to dream!!
0,Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!
0,@rootbeersoup Yeah. Too bad people like a certain burrito-eating man exist. 
0,@Cronotriggers  that's sad.
0,just found out that my mum  and my adopted auntie are on twitter.. check them out my mum is TessM64 and my awesome as auntie is tania38
0,"Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. "
0,struggling with eam law 
0,Why can't I sleep like her  http://twitpic.com/2y3ty
0,Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan.
0,My 4 year old (18 year old) is driving me around the twist...i don't want to be like this 
0,"Well, that sucked. "
0,i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  
0,"Opening a partially frozen beer= Beer on the toaster, under the oven and all over the counter. The kitchen smells like we run a speakeasy "
0,@stewiebrittany no  i dont even know how to ride it
0,"@MonaSmith sadly, yes. i think i need counciling now "
0,"making myself ready for school...don't feel like going, but have two tests "
0,Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. 
0,Anybody know where my iPod went? 
0,"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible."
0,@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. 
0, Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?
0,@kameelahwrites &lt;33 codez....they've been MIA tho 
0,@reannaremick doesnt work on my cell  go to sleep! =P
0,it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday 
0,@taliasunset rock band is hard..on expert!!! 
0,@beachbassbone: roomie was home all day. All he had to do was scratch at the door. Comforter has to goto large laundromat machines. 
0,"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually "
0,they killed off a character on one of my favorite shows and now i'm upset 
0,jealous of my friends who got to see the new Star Trek film in Austin tonight. 
0,Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  
0,"@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!"
0,good morning everybody! pkoi y fais pas beau  bon coffee time!
0,work again 
0,Essay time.... 
0,@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. 
0,"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. "
0,@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight 
0,no! i lost a loyal 
0,played another hand very bad and lost half my stack 
0,It's 6.20pm - early days in a looooooong night at work 
0,@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!
0,So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though 
0,@rj i don't know what half of that means 
0,homework homework homework 
0,"worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! "
0,@MeLaMachinko now i feel bad for unfollowing. 
0,"So... Tired... God I hate the new job, and only two days in "
0,Sad about Kutner being killed off my fav show House! 
0,happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her 
0,I feel like shit. This is NOT the way I want to spend my birthday's eve 
0,"so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......"
0,has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! 
0,@emiliexclarkex miss you 
0,@stephenkruiser I'm so sorry to hear about your dog 
0,Too much internet. How it plagues me 
0,i miss my ex soo much 
0,Sodding M25   http://twitpic.com/2y3y0
0,oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days 
0,@featherinair call me back. 
0,"is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg"
0,it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. 
0,"I totally have like...  four girl options, and none of them seem viable "
0,"so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......"
0,Listening to Bjork's All is full of Love... crying 
0,"Omg the hills! Then I love money2, aww I think becky buckwild goes "
0,is craving for some tantan nabe  http://plurk.com/p/mzxcs
0,C'mon sean man 
0,Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.
0,"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain "
0,@tomatosalsa hope you aren't referring to me  say hello to your new stalker LOL
0,@brettyboo why were u sleeping?! Ur gonna be up all night now  how was ur bike ride?
0,"@SLessard But, but, but . . I wanna listen to the masters too!  "
0,"@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work "
0,i feel unloved. dropped 2 tweeters 
0,"Off to London for the day on Thursday, it's gonna be raining, oh fab  won't see much on the London Eye! Still Robbie won't care bless him"
0,Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.
0,@mykele sayyyy whaaaa? I wasn't invited... 
0,Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though 
0,@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old 
0,We're going to post some stories manually due to Twitterfeed problem. That's why we've been so quiet lately .... 
0,i don't like lukewarm showers 
0,@linuxfoundation - Who should I contact if I need a 1099 for freelance work I did on Linux.com throughout 2008? Never got one. 
0,"@skylineking722 connor, it's me, febi  are you really really mad at me??"
0,"Need some help?! Want to buy a Macbook pro, but still inlove with my old powerbook! "
0,@michaeltao man america is so .. borez anyway lol i just realized you sent me msgs on here. i had no idea. i have no flash 
0,@hellivina @IHOPness g'knight lovely ladies. i'm sleepy now 
0,Does anybody know how to get your electrolytes back in order? With a vitamin work? I feel sick. 
0,"@sudam08  yes, someone hasn't been reading my posts properly  "
0,Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  
0,Who turned the lights on? It will be time to get ip then 
0,@therealnph Twitter hates us both then.  
0,I hate the fact that I'm genuinely excited about my last tweet 
0,@celesteclara i can't sleep either 
0,"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. "
0,@champagnemanoir all rain today  . Garden really needs it so not quite so bad.
0,Yawn yawn yawn!! 10 more minutes in bed 
0,@MajesticFlame ouch - sounds very sucky 
0,@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though 
0,@mattycus  *cry* 
0,"@RumLover An empty rum barrel is a sad rum barrel. *shakes head* the horror, the horror.  "
0,It was a sleepless night 
0,@BillyBush she admitted to being a fake  
0,@BATMANNN  i love chutney......
0,got highly bored today scanning 24 pages for daddy. Had to do it! 
0,@misterphipps you cooked risotto without me!!??? 
0,Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.
0,YAY FOR BASEBALL SEASON! boo to yankees losing their first game 
0,LOST sucks  ... because i have to work today
0,omg exams killed me  how could i not know the difference between haif a circle and a hemisphere &lt;/3 &gt;
0,In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam
0,@RachelCmrn I don't like goodnights 
0,Greaaat my lappy won't turn on  wtffffff
0,"@M4RKM  You stuck in traffic then? My journey was traffic free this morning, if it's any help."
0,Lookin like an all-nighter. I hate it when I do this to myself 
0,@vernonhamilton You're a stranger   
0,"Debbugging old VB6 code, the day could have started better . . .  "
0,@toddlington only a quarter of a percent babe  darn
0,"Coming down with a cold or bad allergies. Either way, I'm miserable! "
0,"Can't believe Cutner is dead on House! Sad day.  in Santa Rosa, CA http://loopt.us/ORPL3A"
0,Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story
0,"Gah, Comcast doubled our cable/internet bill w/out telling us, so we are quitting.  Can anyone suggest an affordable company in bay area?"
0,"Another early morn with the Duchess, although she hadn't managed to cross her legs this time "
0,@alexbigman you left without saying hi! 
0,"l want, but I can't sleep "
0,"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. "
0,"A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing."
0,im boredd. gah  i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee  bahaha
0,@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!
0,@smokey_robinson  you fell off my list...did I offend you?  
0,"18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. "
0,gonna try to get some sleep in this hotel room 
0,@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly 
0,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. 
0,rt @KimKardashian Khloe just got fired from the Apprentice 
0,in biology class. my lip hurts 
0,Sorry for the next tweet... 
0,Grr not down to go to school today 
0,@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. 
0,@mouthsex i asked everyone how they were doing yesterday and not a single tweet back 
0,@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! 
0,@Kal_Penn I am so sad  Kutner was my favorite of the new team!!
0,@MarcusMims wow i didn't get an &quot;hello&quot; u suck 
0,"bedtime, school tomorrow, and i still have no books  being broke suckssss"
0,Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy
0,Synching my contacts from my old mobile to iPhone. Import does not work well 
0,i can't concentrate 
0,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time 
0,Nw more confused then ever! 
0,"Not feeling well again. Stupid migraine making my tummy upset.  and my whole body aches, shoot me now."
0,Reading Buyology before bedtime... great premise but only turning out to be an &quot;OK&quot; book - lots of info I already knew 
0,"Home! I really wana sleep, but due to wasting my free line in town I have an assignment to finish "
0,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
0,omg... &quot;The Reader&quot; is making me 
0,"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged "
0,tried to download tweetdeck but it wont download 
0,There's an inch of snow on the ground (and counting). I'm worried about the poor flowers 
0,@dweeman why aren't you a happy camper? 
0,"@dkoenigs thanks man.  I'm so very grateful.  I feel unworthy of such attention, though, because I'm in this because of myself... "
0,@t_wolfe  i miss u too. i'm totally comin back tho! Lastnight was sooooooo much fun!
0,@sniffinglue ohhh. I love it. ps I'm sad we didn't get to hang out 
0,And somehow I still end up in this place 
0,"@kisluvkis oh that is very sad, poor boy. "
0,"@JonathanRKnight @silver_tulip27 Um, that would be a hell no to the fugly poker dog pants on the cruise!  Hi Jonathan, sorry I missed you "
0,I'm doing my homework. It's gosh darn hard!! 
0,definitely no vacation for me...   http://plurk.com/p/mzygb
0,'study group extraordinare' about to leave campus...some of torts outline finished-good thing-but sleepy as h*#@...will be back@ 7am 
0,"Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa. "
0,@j_stricko I found it pretty frustrating. stupid monkeys 
0,"@lenesha but Im not feeling well, mommy... "
0,"@lovebscott Nope, I'm Right Along Wit' You! "
0,so a murder? gotcha.  Cant believe it
0,@nbensalem i'm sitting at my house and i'm sooo not looking forward to my one class tomorrow. 
0,"Ordered some maternity clothes online, which came today. I got something strange I didn't order, not in my size. And stuff is missing. "
0,@citizensheep 
0,@thesage1014 I wish I could! Gotta work though 
0,@SeaGhostdesigns what happened to you on Saturday? You didnt show up... 
0,@GirlsGoneChild 
0,Can't fall asleep 
0,I have mouth ulcer  so painful to talk and eat! 
0,"@danphelan Urgh, it was just the video, and they cut the Robots part!!! "
0,my dog can't move anymore. praying that he will be okay 
0,@Kal_Penn you were pretty much my fave...not much reason to watch now 
0,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!
0,@mileycyrus hahaha dont be like that one time in NY when you got 30 mins of sleep then got sick  love you!!
0,@normalguyguide I can't! I have so much to learn about WWI by tomorrow at noon! 
0,New Post!  http://tinyurl.com/cexkqy
0,@graemearcher I am sad about Innocent selling out too! 
0,dang won't be able to get to any workshops run by web directions 
0,"@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize "
0,Jap girls ? They're leaving! 
0,my poor little girl has a baaaad rash on her bum and isnt feeling good 
0,@nicolerichie yes! we had the VHS. i cried when the old man died 
0,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video "
0,"#travian Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide. "
0,waiting for kelly's call. 
0,"mhm, not having a good day  blah blah blah"
0,"@octopuseatspie I GOT THE I CAN HAS CHEZBURGER BOOK FROM THE LOBO, AND YOU ARE NOT HERE TO LOOK AT IT WIF ME "
0,"I'm trying to work on my last assignment of the year, but I just can't get that spark. All I want to do is lay in the grass and read. "
0,@robertfperez ugh of course not  Just thursday and friday..sat I have both kids
0,@Kal_Penn OH MY GOSH. I'M STILL ~EMOTIONALLY~ DYING AT THE FACT THAT KUTNER'S GONE! Arggg.  Kal ily. 
0,@kaozdesign  I think I found my face...unfortunately. You didn't find yours yet?  
0,seeing that shouldnt have made my stomach flip like it did 
0,Headache... Pleeeease go away 
0,@siddharth_ind yeah i do. i have an application that runs every few minutes to do that but its the add-ons. they conflict all the time 
0,Pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent. MSU 
0,I hate Tuesdays 
0,@gracedent it's her &quot;hair&quot; I can't deal with 
0,Feel like I'm stuck in a rut. Waiting to hear back from schools is killing me.  Also decided to take a break from #wow for awhile.
0,i need new glasses...mines is hangnon 1 arm 
0,Meat Week Day 3: Tummy hurts every night 
0,Why isn't there a &quot;fake&quot; Verruca on Twitter?... Now i'm sad. 
0,On the phone with the bestie than shower.. Confused I don't know what to do 
0,"@Sirrah21 Aww poor froofroo, this is way too late for you "
0,i miss my 808 fam 
0,@OfficialPRofOZ she sed puerto rican 
0,@JoeFernandez @klout your not thinking of selling are you? 
0,"@simX Yeah. I always slow down at the end  ��also, take that! I win."
0,"@pornstartweet i wanna go, but I am only 20!!!! "
0,@LoveMeagan how i mss the snippet hun?..wts it of may i ask?..i wanna hear 
0,"I know! Big love, true blood and united states of tara have too long of waits between seasons! "
0,@sensesdestroyer I wanna go to lamb of god 
0,is sad she has lost her HN arm band...it just disappeared 
0,set my alarm to wake up... wanted to speak to my sis in Africa on Skype - I miss her sooo much 
0,awh damn! my puppy has ticks 
0,"|H|ouse made me sad. Oh, Kutner "
0,@_saffron  Why not? :[
0,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing &amp; I need to get over him. 
0,needs hugs/snuggles... 
0,"@Health4UandPets saw the one with a GSD covered in them, and I could not stop crying. I just bawled and bawled "
0,Rachel and jessy r making me work out  thanks you guy
0,I'm wishing I had more time 
0,@mycaricature The only bit that got me really was when he said Babs was a bad mum  I'm sure that hurts her even though she's laughing.
0,I am not wanting to go to school tomorrow. 
0,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org 
0,@rootbeerfloats8 You hate Billy now?! 
0,On a 2-day work-week..fast-forward to Thursday please 
0,@snaprebelx omg i love that show. i would be so mad. i feel ur pain im sorry they spoiled it for u 
0,Is it possible to die from coughing? It SUCKS being ill 
0,cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood 
0,@paulieseow hahahahahah i can easily make ice milo but its just not the same 
0,why do both of my best friends have to be shitty simultaneously?  Can u at least take turns hurting my feelings? jerks..    going 2 sleep.
0,My #art is regressing... 
0,@onlysweeter I don't know the dance. 
0,"@ericbeard Careful, U're sounding unreasonably demanding if not belligerent. They're going 2 go patriot act on U! Gotta luv the airlines "
0,"3 down, 1 more to go. but i have no mood to do it. "
0,while ya'll adjust 2 carseats/diapers/crying.i'm adjusting 2a cognizant prepubescent teen q's like: LET'SGO2THEPOOLDAD? IHAVE2SHAVEMYLEGS 
0,"ajj, 580 olvasatlan hír a google readeremben "
0,"@stephenackroyd i don't want to imagine jack white ejaculating anything, thank you "
0,I wish my toothache would go away. 
0,Back to office.. Han't yet done with my so called weeked loads.. and its back boring day again..  Well anyhow managed to enter gym floors.
0,Steven Wells R.I.P. 
0,Doctors today 
0,@crizzsam http://twitpic.com/8d5ee - I HATE YOU.   I wannttt.
0,Man soon came quicker then i thought it would 
0,@samanthai ooh I don't think so - can't believe I'm saying that. MUST be sick.  Good luck with your day - fight the power! ;)
0,@babygirlparis The website says &quot;worldwide&quot; but they aren't available in Canada!  
0,my laptop has a virus  will backup tonight and reformat tomorrow.
0,@warlordsofpez it looks like rain 
0,I keep thinking today is Friday 
0,"@alissakaye lol, nada, just been chillin', missin' the hubbster "
0,Needs to invest in a good bed!! That means spending my bloody money  one is not amused especially since I'm not rich *hangs head in shame*
0,Getting well from bronchitis 
0,"@KGeezy85 - I was sleepy, yet couldn't sleep much last night, 2. I finally fell asleep, now I am tired. Maybe too much coffee "
0,@fenifer Thanks!  I will try those.  I just can't believe they would deny you on the basis of a couple of questions &amp; no interview 
0,@Liz_66 You have heat??? we dont even have the sun right now 
0,"Having lunch in a hotel's hall noisy &amp; boring &amp; horrible food, wrong choice "
0, Poor Spike's face when Buffy uninvites him from her house....gets me everytime. He looks so hurt.
0,@CandiceKei omg. I'm seriously crying now. That was the only concert I could go to.    
0,Now time is more than 6pm... But still in office..... Hectic life........... 
0,"@cozmosis a total cleanup. Get into that cpanel of yours, try deleting some stuff :'( yeah I know it'll be sad  oh and say how about you.."
0,Watchin' TV instead of work 
0,"I would like to confess that I have Pre envy. I left sprint, and now I have to wait until the Pre is available from some other carrier. "
0,knows you are getting old when you wake up with bad acid and need tums 
0,"grrr, was planning on taking lunch t 2, and have now noticed i have a meeting at 2. no lunch till 3 now "
0,World's tallest dog (more than 7 feet tall) has bone cancer and needed surgery.   He's doing okay for now.  Poor thing!
0,what I don't get is The Guardian has thousands of twitter followers but I seem to be the only one standing up for twitter. Lonely 
0,I miss my car 
0,"Seriously, I don't want my dog anymore. He takes longer pisses and girls like him way more than they like me  My ego is sore.."
0,has queued for Saw ride for last 90 minutes. Ride just broke down. Massive #thorpepark fail  Grr!!
0,Amanda coady is so indescribable - when can i fully understand her? I wish I had a piece of her brain  *rewriting research proposal again*
0,Oh please quit with the chainsaw already! 
0,meng stop talking about homeworks its soooooooooo  dont remind me of them. please and thank you! 
0,"my eyes are aching for some reason... since a few hours.... washing, napping, blinking fast doesnt seem to help.... "
0,packing for my epic weekend  dunno which dresses to pack though... too many to choose from 
0,I feel like shit. I'm nauseus X 5423867. And my Dr. is on vacation. FML. 
0,Just burned my finger on my straightener twice.  Going to Jackson.
0,"Great, just great... ac is not working here at work &amp; gonna be 90 again today "
0,@jyeags Just saw this reply. $3.50 is a hell of a deal. The cheapest you can get a ticket here for a normal movie theater is around $9. 
0,Is Suffering Bad With Her Hayfever Today 
0,is sick of being in work on nice days 
0,@vKnouseM Isn't that the greatest?   Alex has been trying to sneak into the street a lot recently. I hate his sudden rebellious streak.
0,I know if I go back to sleep I won't wake up until an hour before I go to work or something but I'm tirrrred 
0,@isangkampana lucky for you guys 
0,So I finished Twitter trivia 28th out of 956.  No prize for 28th place. 
0,"@electra126 Aww, your poor dad "
0,Serious depression mode right now   
0,Is sad because the gas station didn't have french vanilla cappuccino. 
0,Hmmm looks like istockphoto have put up there prices significantly 
0,@yendisongbird LOL noooo this dusty ass area. Not good for me 
0,needs to be taken care of today 
0,Back after a gorgeous day of boating.  Vive la St-Jean Baptiste.  Now I'm back to work  oh well.  2 more days to go before the weekend
0,My boys is never staying at home again.Last time my internet modem went missing now the battery of the camera is missing 
0,@kaitgoesrawr26 awwe  all break though?
0,Good Morning. O Globo tells me Katia B will be singing today at Copacabana Palace. A bit too early. Won't be able to make it 
0,http://twitpic.com/8d7mq - I miss my mommy! I wanna go home 
0,I must.. Stop.. Clock.. Watching.. 
0,wishies i could have my proper phone back now  (
0,@luvinmycurves where was my invitation to last nights meal 
0,Today i am sad because i am not elgible to adopt a chinese baby 
0,at work 
0,last day with laura. 
0,is wondering what the weird noise is that is coming from the underside of my passengerside dash.... 
0,Why sometimes people not grateful with their life?Include me  http://myloc.me/5A4j
0,me sitting in epic traffic this morning before forth bridge: http://tr.im/pIcb &amp; after bridge http://tr.im/pIcp 
0,I'm back from the walk! I should write now 
0,I'm in a really bad mood and I just can't seem to snap out of it! Argh! It's such a pain in the arse! 
0,gotta pack . . but too lazy to  
0,@mattian that's for two tyres. Sharp objects in both fronts! Shredded the front left on the way into work. Sucks to have big tyres 
0,my house area electric city blackout.. Sob sob..  How many hour i need to wait.. 
0,@peapod5 I have a very kind friend that lent it to me.... sorry   Not sure where she got it sadly!
0,Going to the prado! Internet is limited now  having a great time!
0,@bengrinsted Tell me about it 
0,lutando contra a interLERD do CIn.. Failed to load 6 x 0 Twitter 
0,"wish I could snap my fingers &amp; instantly be where I need to be, with my best galpal "
0,@thecancerus when was BCP6 announced??? I absolutely have no idea abt it  damn missed something imp
0,Jason just practiced escaping from the straight jacket twice.... it doesn't look good for tomorrow 
0,"Off to Chris's Graduation, kinda sad I'm missing the Heart meet and greet "
0,i want to go to titp soo bad! 
0,I'm still sleep walkin.. Got n the crib last don't kno how jus remember hittin the sheets now I'm up beating my feet  TIRED
0,@smitten__kitten thanks!!! but didnt win  how are YOU?
0,"To nice to be sitting in the office, wish i was in the beer garden "
0,Its 0530 in the morning and its already hot out 
0,@njbnad tried to DM you but unfortunately I can't.  
0,@yliesan  @denissahady just wanna go back to my apt 
0,"@divyabrigitta Thxx dearr. Pray the bst fr u too. Eh seriuss ke kl minggu bsk? Aaa I'm gonna be lonely, everybody's leaving "
0,Up (thank u sweet baby jesus) &amp; wishing I could afford 2 call out today!!! Soooo Tired 
0,"At work, getting some last min stuff out of the way then its off til Monday!  WooHoo  Still a bit sleepy &amp; fuzzy though  xx"
0,is busy text arguin wt her ex and wishes she knew were the hell she stood wit him  xxx
0,paying tribute to ed rip 
0,At the #Doterati breakfast trying to take photos but they keep turning all the lights off 
0,"@AlanCMiller I should be now following. Cool cool. Ive got nothing planned today, well one opticians appointment! "
0,@derrickkendall that is if i'm not busy murdering ginger....i heard what you think of our pet skills 
0,"I hate my life  I need to sleep, catch up on as many downloads as possible then go out. Imagine if I actually had a job or something! xD"
0,Went to Oak Park Fireworks lastnight. Branden was too young to go  mi baby
0,@morageyrie I used to do exactly that a couple of times a month. Till I got a fork. Then the fork got confiscated at the airport 
0,"I was way too nervous at my job interview, think i might have fuddled it.... "
0,I need some entertainment 
